id,title,latitude,longitude,depth,ocean,record_link,common_name,thumbnail,archetype,species
ld1-1643413067249-1643413084635-0,Trimma emeryi Winterbottom,-14.272,-178.181,16,Pacific Ocean,http://n2t.net/ark:/65665/3383e064a-2909-4bf3-b94c-a9a6727d73ef,Trimma blenny,https://collections.nmnh.si.edu/media/?i=13316350,Prey,Reef Fish
ld1-1643413067249-1643413084234-1,Amblycirrhitus bimacula,-14.3325,-177.999,18,Pacific Ocean,http://n2t.net/ark:/65665/3ad06f923-a764-4b64-aa12-c766eadb1370,Amblycirrhitus eel,https://collections.nmnh.si.edu/media/?i=13315807,Predator,Eel-like Fish
ld1-1643413067249-1643413084436-0,Petroscirtes xestus Jordan & Seale,-14.3315,-178.072,7,Pacific Ocean,http://n2t.net/ark:/65665/3b72ba5da-de46-47cd-9d29-982a08f0c178,Petroscirtes snapper,https://collections.nmnh.si.edu/media/?i=13316060,Others,Pelagic Fish
ld1-1643413067249-1643413073145-1,Siphamia jebbi Allen,9.16536,123.476,20,Pacific Ocean,http://n2t.net/ark:/65665/3c7c88725-b7bd-4eab-8dc7-a296997f1c4d,Siphamia eel,https://collections.nmnh.si.edu/media/?i=13001914,Prey,Eel-like Fish
ld1-1643413067249-1643413070078-0,Canthigaster amboinensis,-17.4825,-149.882,3,Pacific Ocean,http://n2t.net/ark:/65665/31612a17c-5260-4723-92af-701ded7a9e03,Canthigaster goby,https://collections.nmnh.si.edu/media/?i=11912264,Predator,Reef Fish
ld1-1643413067249-1643413073123-1,Phoxocampus kampeni,13.6876,120.833,18,Pacific Ocean,http://n2t.net/ark:/65665/3b43483f3-254e-4ae3-8d83-1547ba7dd32a,Phoxocampus snapper,https://collections.nmnh.si.edu/media/?i=13002059,Others,Pelagic Fish
ld1-1643413067249-1643413084160-1,Uropterygius alboguttatus,-14.3325,-177.999,18,Pacific Ocean,http://n2t.net/ark:/65665/3eb906400-689a-45d1-add2-45b8225a5c09,Uropterygius dragonet,https://collections.nmnh.si.edu/media/?i=13315890,Predator,Others
ld1-1643413067249-1643413084144-0,Brotula townsendi,-14.3325,-177.999,18,Pacific Ocean,http://n2t.net/ark:/65665/3a3ed40fe-46d9-4c0e-b3b8-ffce70f6cc25,Brotula dragonet,https://collections.nmnh.si.edu/media/?i=13315833,Others,Others
ld1-1643413067249-1643413084201-0,Pomacentrus imitator,-14.2958,-178.07,15,Pacific Ocean,http://n2t.net/ark:/65665/355697df2-ab33-42e2-a97b-deb48d7848a4,Pomacentrus eel,https://collections.nmnh.si.edu/media/?i=13316001,Prey,Eel-like Fish
ld1-1643413067249-1643413084255-1,Chrysiptera biocellata,-14.3315,-178.072,7,Pacific Ocean,http://n2t.net/ark:/65665/33aa6ba1c-9e2a-452b-9fc3-65cfcce98153,Chrysiptera eel,https://collections.nmnh.si.edu/media/?i=13316059,Prey,Eel-like Fish
ld1-1643413067249-1643413084395-1,Halichoeres hortulanus,-14.3325,-177.999,18,Pacific Ocean,http://n2t.net/ark:/65665/37884190b-3d67-4488-af95-4bfe8ee680e9,Checkerboard wrasse,https://collections.nmnh.si.edu/media/?i=13315875,Prey,Reef Fish
ld1-1643413067249-1643413072953-0,Synanceia alula,13.6879,120.841,1,Pacific Ocean,http://n2t.net/ark:/65665/3341ab680-ae5a-41c5-a71c-05cc32633b6b,Synanceia goby,https://collections.nmnh.si.edu/media/?i=13001982,Predator,Reef Fish
ld1-1643413067249-1643413071188-0,Chaetodon multicinctus,21.466,-157.764,13,Pacific Ocean,http://n2t.net/ark:/65665/3a59dcdac-8591-43d7-b765-9a3892742c45,Chaetodon perch,https://collections.nmnh.si.edu/media/?i=12307415,Others,Others
ld1-1643413067249-1643413084265-1,Plectorhinchus pictus,-14.3317,-178.07,10,Pacific Ocean,http://n2t.net/ark:/65665/31314df70-fb58-42a8-a361-9937feb16801,Plectorhinchus perch,https://collections.nmnh.si.edu/media/?i=13315902,Prey,Others
ld1-1643413067249-1643413071249-1,Forcipiger flavissimus,21.4401,-157.792,3,Pacific Ocean,http://n2t.net/ark:/65665/3a571def2-fe58-4217-baec-9180c5985416,Forcipiger eel,https://collections.nmnh.si.edu/media/?i=12307387,Others,Eel-like Fish
ld1-1643413067249-1643413084254-0,Ecsenius bicolor,-14.3325,-177.999,18,Pacific Ocean,http://n2t.net/ark:/65665/33b4b8000-3417-4607-a495-c46ba075124e,Ecsenius perch,https://collections.nmnh.si.edu/media/?i=13315802,Others,Others
ld1-1643413067249-1643413084247-0,Dunckerocampus dactyliophorus,-14.2958,-178.07,15,Pacific Ocean,http://n2t.net/ark:/65665/3bd7afbb0-372a-471f-a554-9243d602ea72,Dunckerocampus dragonet,https://collections.nmnh.si.edu/media/?i=13316002,Others,Others
ld1-1643413067249-1643413073353-1,Fowleria vaiulae,13.659,120.837,17,Pacific Ocean,http://n2t.net/ark:/65665/359c27642-4e9a-41ea-b74c-9f69efcc5b57,Blackspot cardinalfish,https://collections.nmnh.si.edu/media/?i=13002008,Prey,Reef Fish
ld1-1643413067249-1643413071177-0,Asterropteryx semipunctata,21.4345,-157.79,3,Pacific Ocean,http://n2t.net/ark:/65665/363e68a37-b3c0-4cd3-8d49-581e88c244a7,Half-spotted goby,https://collections.nmnh.si.edu/media/?i=12307185,Prey,Reef Fish
ld1-1643413067249-1643413084202-1,Amphiprion chrysopterus,-14.3325,-177.999,18,Pacific Ocean,http://n2t.net/ark:/65665/3a7d7e008-4640-48fd-b3c4-44b9d29eab30,Amphiprion blenny,https://collections.nmnh.si.edu/media/?i=13315792,Prey,Reef Fish
ld1-1643413067249-1643413084594-0,Zebrasoma velifer,-14.2429,-178.181,19,Pacific Ocean,http://n2t.net/ark:/65665/393eb3ab0-8566-4593-af6c-2e2ada19e7e2,Zebrasoma blenny,https://collections.nmnh.si.edu/media/?i=13316578,Others,Reef Fish
ld1-1643413067249-1643413084153-1,Sargocentron microstoma,-14.2994,-178.161,12,Pacific Ocean,http://n2t.net/ark:/65665/3a7f8d9f9-e2ea-4a36-ae0d-e5b9c6750e41,Sargocentron eel,https://collections.nmnh.si.edu/media/?i=13315270,Prey,Eel-like Fish
ld1-1643413067249-1643413084242-1,Pseudocheilinus evanidus,-14.2966,-178.166,16,Pacific Ocean,http://n2t.net/ark:/65665/37967c2f2-19ab-460f-abba-516312d7e9fa,Pseudocheilinus goby,https://collections.nmnh.si.edu/media/?i=13315413,Prey,Reef Fish
ld1-1643413067249-1643413071185-0,Plectroglyphidodon imparipennis,21.5085,-157.829,2,Pacific Ocean,http://n2t.net/ark:/65665/32c833195-2b33-45b9-a556-cc63ae9fa7b4,Plectroglyphidodon eel,https://collections.nmnh.si.edu/media/?i=12307439,Prey,Eel-like Fish
ld1-1643413067249-1643413084252-0,Gymnothorax,-14.3548,-178.053,14,Pacific Ocean,http://n2t.net/ark:/65665/355b86c89-750c-4b3c-a9e1-ab7a84c0baa8,Gymnothorax goby,https://collections.nmnh.si.edu/media/?i=13315597,Predator,Reef Fish
ld1-1643413067249-1643413072931-0,Richardsonichthys leucogaster,13.6866,120.891,29,Pacific Ocean,http://n2t.net/ark:/65665/387ed0fea-de79-42e8-b170-658f3df973c8,Richardsonichthys dragonet,https://collections.nmnh.si.edu/media/?i=13001938,Predator,Others
ld1-1643413067249-1643413084236-1,Dascyllus reticulatus,-14.2966,-178.166,16,Pacific Ocean,http://n2t.net/ark:/65665/35e0f8272-af2c-4e54-88d7-73c332c85742,Dascyllus dragonet,https://collections.nmnh.si.edu/media/?i=13315359,Prey,Others
ld1-1643413067249-1643413084179-0,Hemitaurichthys polylepis,-14.3317,-178.07,10,Pacific Ocean,http://n2t.net/ark:/65665/307bc9b42-a779-403c-b10d-31c3aa662807,Hemitaurichthys wrasse,https://collections.nmnh.si.edu/media/?i=13315935,Others,Reef Fish
ld1-1643413067249-1643413084267-1,Grammistes sexilineatus,-14.2958,-178.07,15,Pacific Ocean,http://n2t.net/ark:/65665/309245f46-f2d4-4090-b264-0e3f7e5c5dc2,Grammistes blenny,https://collections.nmnh.si.edu/media/?i=13315987,Predator,Reef Fish
ld1-1643413067249-1643413073380-1,Heteroconger polyzona,9.19664,123.275,6,Pacific Ocean,http://n2t.net/ark:/65665/3380acab9-692e-4df7-98e5-8a1f63702cb2,Heteroconger eel,https://collections.nmnh.si.edu/media/?i=13001906,Predator,Eel-like Fish
ld1-1643413067249-1643413071201-0,Crystallodytes cookei,21.4928,-157.798,11,Pacific Ocean,http://n2t.net/ark:/65665/319e42b9e-c403-43d5-a1a4-ec5187122ada,Crystallodytes dragonet,https://collections.nmnh.si.edu/media/?i=12307458,Prey,Others
ld1-1643413067249-1643413073205-0,Caranx lugubris,18.2473,122.328,37,Pacific Ocean,http://n2t.net/ark:/65665/3e4211752-9298-4f92-972c-0833f5df122f,Caranx blenny,https://collections.nmnh.si.edu/media/?i=13002082,Predator,Reef Fish
ld1-1643413067249-1643413072969-0,Istigobius decoratus (Herre),9.2011,123.279,6,Pacific Ocean,http://n2t.net/ark:/65665/36e74181a-ff50-4a31-be7e-d12974872971,Istigobius blenny,https://collections.nmnh.si.edu/media/?i=13001901,Prey,Reef Fish
ld1-1643413067249-1643413071097-0,Cirrhitus pinnulatus,21.4638,-157.775,7,Pacific Ocean,http://n2t.net/ark:/65665/32d6e85c6-49cc-4a75-b7a5-dc4d9aebadd3,Cirrhitus dragonet,https://collections.nmnh.si.edu/media/?i=12307425,Predator,Others
ld1-1643413067249-1643413084429-1,Caracanthus unipinna,-14.3548,-178.053,14,Pacific Ocean,http://n2t.net/ark:/65665/3a1936a52-4ef0-4102-8b7a-dd84eb334647,Onefin scorpionfish,https://collections.nmnh.si.edu/media/?i=13315467,Predator,Demersal Fish
ld1-1643413067249-1643413084208-0,Wetmorella nigropinnata,-14.2994,-178.161,12,Pacific Ocean,http://n2t.net/ark:/65665/34ae28e8e-d0d3-4e9a-8027-2680dd443d13,Blackfin wrasse,https://collections.nmnh.si.edu/media/?i=13315255,Prey,Reef Fish
ld1-1643413067249-1643413069528-0,Odontanthias tapui,-17.4737,-149.847,115,Pacific Ocean,http://n2t.net/ark:/65665/34c2457fa-fd5d-46e9-a5f4-55b60ec10201,Odontanthias blenny,https://collections.nmnh.si.edu/media/?i=11912816,Predator,Reef Fish
ld1-1643413067249-1643413084219-0,Enneapterygius hemimelas Kner & Steindachner,-14.3476,-178.074,5,Pacific Ocean,http://n2t.net/ark:/65665/39385214c-cc01-41ce-9b00-55be627d2e0b,Enneapterygius wrasse,https://collections.nmnh.si.edu/media/?i=13315694,Prey,Reef Fish
ld1-1643413067249-1643413084270-0,Oxycheilinus digramma,-14.3548,-178.053,14,Pacific Ocean,http://n2t.net/ark:/65665/3d9e226da-ca26-4761-8ba0-65d884a6ed2a,Cheeklined wrasse,https://collections.nmnh.si.edu/media/?i=13315562,Prey,Reef Fish
ld1-1643413067249-1643413084304-0,Coris gaimard,-14.3487,-178.021,13,Pacific Ocean,http://n2t.net/ark:/65665/3edd2b5d6-1d98-4b74-aa99-fc47a6f31c29,Coris wrasse,https://collections.nmnh.si.edu/media/?i=13316808,Prey,Reef Fish
ld1-1643413067249-1643413084597-0,Naso brevirostris,-14.2359,-178.174,9,Pacific Ocean,http://n2t.net/ark:/65665/3be38eef4-877b-441a-88e5-cd482fca9ffa,Naso wrasse,https://collections.nmnh.si.edu/media/?i=13316685,Others,Reef Fish
ld1-1643413067249-1643413084319-0,Exallias brevis,-14.3476,-178.074,5,Pacific Ocean,http://n2t.net/ark:/65665/3b46a873c-b513-4cb1-8cc4-222e0c298f2c,Exallias eel,https://collections.nmnh.si.edu/media/?i=13315630,Others,Eel-like Fish
ld1-1643413067249-1643413070057-0,Amanses scopas,-17.4753,-149.841,20,Pacific Ocean,http://n2t.net/ark:/65665/3bd7d0e11-3385-4a64-9205-5e9a8da59f50,Broomtail filefish,https://collections.nmnh.si.edu/media/?i=11912654,Others,Reef Fish
ld1-1643413067249-1643413073036-0,Andamia reyi,13.6879,120.841,1,Pacific Ocean,http://n2t.net/ark:/65665/32749fa9c-978a-493f-a602-40c33ba7cd95,Andamia goby,https://collections.nmnh.si.edu/media/?i=13001976,Others,Reef Fish
ld1-1643413067249-1643413084169-0,Apogon doryssa Jordan & Seale,-14.2958,-178.07,15,Pacific Ocean,http://n2t.net/ark:/65665/310435736-b78d-4cd1-9679-9f9609aab4cf,Apogon blenny,https://collections.nmnh.si.edu/media/?i=13315992,Prey,Reef Fish
ld1-1643413067249-1643413073229-0,Plesiops coeruleolineatus,13.6842,120.831,1,Pacific Ocean,http://n2t.net/ark:/65665/350614171-190d-43c4-b949-ec8eeac9e53d,Plesiops eel,https://collections.nmnh.si.edu/media/?i=13002029,Predator,Eel-like Fish
ld1-1643413067249-1643413084238-0,Chaetodon reticulatus,-14.2994,-178.161,12,Pacific Ocean,http://n2t.net/ark:/65665/358462a67-4371-4e44-8fa3-a8c424d5889b,Chaetodon blenny,https://collections.nmnh.si.edu/media/?i=13315327,Others,Reef Fish
ld1-1643413067249-1643413084228-1,Halichoeres margaritaceus,-14.2359,-178.174,8,Pacific Ocean,http://n2t.net/ark:/65665/30df9087c-f128-40fc-aaf5-c8b7b65f11bb,Halichoeres snapper,https://collections.nmnh.si.edu/media/?i=13316214,Prey,Pelagic Fish
ld1-1643413067249-1643413073032-0,Callogobius flavobrunneus,13.651,120.841,35,Pacific Ocean,http://n2t.net/ark:/65665/38ea4b065-04de-45c9-8374-87d5c7dc4ebf,Callogobius blenny,https://collections.nmnh.si.edu/media/?i=13002019,Prey,Reef Fish
ld1-1643413067249-1643413073320-1,Trimma griffithsi,13.8179,120.904,14,Pacific Ocean,http://n2t.net/ark:/65665/30712c650-378c-4c01-a332-dec3a9332453,Trimma wrasse,https://collections.nmnh.si.edu/media/?i=13001990,Prey,Reef Fish
ld1-1643413067249-1643413073301-1,Grallenia,13.6876,120.833,18,Pacific Ocean,http://n2t.net/ark:/65665/306058a3f-db70-48e0-9b09-4228060508a3,Grallenia goby,https://collections.nmnh.si.edu/media/?i=13002051,Prey,Reef Fish
ld1-1643413067249-1643413084676-0,Scorpaenodes,-14.2958,-178.07,15,Pacific Ocean,http://n2t.net/ark:/65665/359619c8f-5d55-46d0-8a88-085c90f63761,Scorpaenodes wrasse,https://collections.nmnh.si.edu/media/?i=13316023,Predator,Reef Fish
ld1-1643413067249-1643413084402-0,Sargocentron tiere,-14.2994,-178.161,12,Pacific Ocean,http://n2t.net/ark:/65665/34b9619f5-d66d-4646-87a7-5da422e31733,Sargocentron perch,https://collections.nmnh.si.edu/media/?i=13315219,Prey,Others
ld1-1643413067249-1643413069488-0,Crenimugil crenilabis,-17.4843,-149.869,17,Pacific Ocean,http://n2t.net/ark:/65665/36a931beb-ebf0-4296-8043-f7065bf5ca45,Crenimugil perch,https://collections.nmnh.si.edu/media/?i=11912697,Others,Others
ld1-1643413067249-1643413069308-0,Pseudanthias mooreanus,-17.4792,-149.764,13,Pacific Ocean,http://n2t.net/ark:/65665/3e50235cd-75e0-404b-b29c-4a53d979f8ce,Pseudanthias dragonet,https://collections.nmnh.si.edu/media/?i=11912775,Predator,Others
ld1-1643413067249-1643413073414-0,Choerodon zosterophorus,13.6876,120.833,18,Pacific Ocean,http://n2t.net/ark:/65665/3a65f07e7-eb25-487a-9ba4-7ef123440d52,Choerodon fish,https://collections.nmnh.si.edu/media/?i=13002050,Prey,Others
ld1-1643413067249-1643413073146-0,Meiacanthus grammistes,13.6876,120.833,18,Pacific Ocean,http://n2t.net/ark:/65665/3268e35cc-afb8-419f-9b1e-f606ed039b4a,Meiacanthus perch,https://collections.nmnh.si.edu/media/?i=13002057,Others,Others
ld1-1643413067249-1643413084377-1,Ostorhinchus neotes,-14.3139,-178.067,7,Pacific Ocean,http://n2t.net/ark:/65665/35342b226-e2f3-438d-84e2-67ea416c352d,Ostorhinchus eel,https://collections.nmnh.si.edu/media/?i=13316705,Prey,Eel-like Fish
ld1-1643413067249-1643413084195-1,Caracanthus maculatus,-14.2359,-178.174,8,Pacific Ocean,http://n2t.net/ark:/65665/36336aec8-e8bd-4178-bcfc-646f29f68be9,Caracanthus blenny,https://collections.nmnh.si.edu/media/?i=13316156,Predator,Reef Fish
ld1-1643413067249-1643413084409-0,Heniochus chrysostomus,-14.3325,-177.999,18,Pacific Ocean,http://n2t.net/ark:/65665/3217da31e-eae8-4e45-a4eb-b0d4a4e25330,Threeband pennantfish,https://collections.nmnh.si.edu/media/?i=13315815,Others,Others
ld1-1643413067249-1643413084231-0,Plagiotremus tapeinosoma,-14.3548,-178.053,14,Pacific Ocean,http://n2t.net/ark:/65665/360b054a1-2989-40b3-a88f-28f0f005aec3,Plagiotremus eel,https://collections.nmnh.si.edu/media/?i=13315479,Others,Eel-like Fish
ld1-1643413067249-1643413073172-0,Pseudochromis,9.2011,123.279,6,Pacific Ocean,http://n2t.net/ark:/65665/368f45e3a-e13e-4584-9c73-cbda015c2a83,Pseudochromis goby,https://collections.nmnh.si.edu/media/?i=13001898,Predator,Reef Fish
ld1-1643413067249-1643413073127-1,Coryphaena hippurus,18.2473,122.328,37,Pacific Ocean,http://n2t.net/ark:/65665/3a98c4831-788b-4b21-9abf-c25e483c003b,Mahi-mahi,https://collections.nmnh.si.edu/media/?i=13002086,Predator,Pelagic Fish
ld1-1643413067249-1643413084332-1,Sargocentron spiniferum,-14.3315,-178.072,7,Pacific Ocean,http://n2t.net/ark:/65665/338ed604a-548b-4c45-8311-179cece67529,Sabre squirrelfish,https://collections.nmnh.si.edu/media/?i=13316094,Prey,Others
ld1-1643413067249-1643413071259-0,Kuhlia xenura,21.4323,-157.79,2,Pacific Ocean,http://n2t.net/ark:/65665/38be5923e-cfd0-469c-bc57-48cf61652fd3,Kuhlia snapper,https://collections.nmnh.si.edu/media/?i=12307393,Prey,Pelagic Fish
ld1-1643413067249-1643413073731-0,Cirripectes filamentosus,9.1375,123.515,4,Pacific Ocean,http://n2t.net/ark:/65665/30f47f360-fb83-4554-8419-5c415927623d,Cirripectes wrasse,https://collections.nmnh.si.edu/media/?i=13001924,Others,Reef Fish
ld1-1643413067249-1643413084466-0,Ptereleotris evides,-14.2512,-178.152,11,Pacific Ocean,http://n2t.net/ark:/65665/39c881c60-dd9a-4604-99f8-d80ce47e4149,Scissortail dartfish,https://collections.nmnh.si.edu/media/?i=13316268,Prey,Reef Fish
ld1-1643413067249-1643413084737-0,Chaetodon ornatissimus,-14.272,-178.181,16,Pacific Ocean,http://n2t.net/ark:/65665/34cd21f38-5dae-4121-b347-1b0d7385f528,Chaetodon dragonet,https://collections.nmnh.si.edu/media/?i=13316303,Others,Others
ld1-1643413067249-1643413084230-0,Callogobius sclateri,-14.2994,-178.161,12,Pacific Ocean,http://n2t.net/ark:/65665/39070bf43-d526-4869-ac24-3966f0ad32e8,Callogobius goby,https://collections.nmnh.si.edu/media/?i=13315182,Prey,Reef Fish
ld1-1643413067249-1643413084399-1,Chromis ternatensis,-14.3548,-178.053,14,Pacific Ocean,http://n2t.net/ark:/65665/3f421d1f7-0605-49be-b5b0-acfe47996e03,Chromis perch,https://collections.nmnh.si.edu/media/?i=13315502,Prey,Others
ld1-1643413067249-1643413084282-0,Eviota disrupta Karnella & Lachner,-14.3476,-178.074,5,Pacific Ocean,http://n2t.net/ark:/65665/369f495c5-33eb-4d80-a1ba-953dab74581c,Eviota snapper,https://collections.nmnh.si.edu/media/?i=13315687,Prey,Pelagic Fish
ld1-1643413067249-1643413073013-0,Acanthocybium solandri,18.2473,122.328,37,Pacific Ocean,http://n2t.net/ark:/65665/3df5ada62-8dfe-4b69-89fd-15a4fa7cd171,Wahoo,https://collections.nmnh.si.edu/media/?i=13002063,Predator,Pelagic Fish
ld1-1643413067249-1643413084210-0,Myripristis kuntee,-14.2994,-178.161,12,Pacific Ocean,http://n2t.net/ark:/65665/3a20c7a2e-7eab-4dd5-bc15-dbff1680b388,Blotcheye soldierfish,https://collections.nmnh.si.edu/media/?i=13315265,Prey,Others
ld1-1643412988961-1643413007484-1,Rhabdoblennius rhabdotrachelus,-23.9122,-147.661,6,Pacific Ocean,http://n2t.net/ark:/65665/34aff18dd-1e74-451c-9057-8b2915cc2cb2,Rhabdoblennius snapper,https://collections.nmnh.si.edu/media/?i=10940738,Others,Pelagic Fish
ld1-1643412988961-1643412990748-0,Epigonus telescopus,16.7442,-24.6408,64,Atlantic Ocean,http://n2t.net/ark:/65665/3badf80b6-c9c3-4ea5-9435-6eb58992d70e,Epigonus dragonet,https://collections.nmnh.si.edu/media/?i=10146177,Prey,Others
ld1-1643412988961-1643412996157-0,Polydactylus,11.3217,-60.5496,2,Atlantic Ocean,http://n2t.net/ark:/65665/3b0851843-87a2-4697-a772-6f713c13cc5a,Polydactylus blenny,https://collections.nmnh.si.edu/media/?i=10392068,Prey,Reef Fish
ld1-1643412988961-1643412996041-0,Elacatinus prochilos,11.1558,-60.8422,7,Atlantic Ocean,http://n2t.net/ark:/65665/334ef5c8a-bf5d-4c5f-ab1c-1055cdf49cb4,Elacatinus dragonet,https://collections.nmnh.si.edu/media/?i=10392016,Prey,Others
ld1-1643414195102-1643414264064-1,Forcipiger longirostris,-23.0729,-135.012,31,Pacific Ocean,http://n2t.net/ark:/65665/3137326d7-cbe3-4f48-befa-a7bb24924868,Forcipiger blenny,https://collections.nmnh.si.edu/media/?i=10170242,Others,Reef Fish
ld1-1643414195102-1643414251784-1,Corythoichthys flavofasciatus,-17.6063,-149.834,2,Pacific Ocean,http://n2t.net/ark:/65665/3839c2a8c-5b3d-40d3-b8be-4cde8d8ea3c7,Corythoichthys snapper,https://collections.nmnh.si.edu/media/?i=11912013,Others,Pelagic Fish
ld1-1643412988961-1643412996007-0,Paraclinus nigripinnis,11.2462,-60.7474,2,Atlantic Ocean,http://n2t.net/ark:/65665/340110682-ff24-4455-9f08-f9b3e768ced2,Paraclinus blenny,https://collections.nmnh.si.edu/media/?i=10392145,Others,Reef Fish
ld1-1643412988961-1643413008231-0,Cephalopholis spiloparaea,-23.3561,-149.552,24,Pacific Ocean,http://n2t.net/ark:/65665/360a95371-4e1f-4842-bbc1-9aed4515a2d5,Cephalopholis goby,https://collections.nmnh.si.edu/media/?i=10940779,Predator,Reef Fish
ld1-1643412988961-1643412995410-0,Enneanectes,21.5374,-71.4801,3,Atlantic Ocean,http://n2t.net/ark:/65665/3a2fb86af-bf11-4cb8-ba54-ffc48765ce11,Enneanectes snapper,https://collections.nmnh.si.edu/media/?i=10910595,Prey,Pelagic Fish
ld1-1643412988961-1643412990741-1,Fistularia tabacaria,15.4433,-23.1325,82,Atlantic Ocean,http://n2t.net/ark:/65665/339f91d8a-9385-47a3-b08f-9acd72d7f51d,Fistularia blenny,https://collections.nmnh.si.edu/media/?i=10146023,Predator,Reef Fish
ld1-1643412988961-1643412995991-0,Stegastes partitus,11.1558,-60.8422,7,Atlantic Ocean,http://n2t.net/ark:/65665/33d54a050-5e82-4cd8-8ad3-3a96140c9bbd,Stegastes snapper,https://collections.nmnh.si.edu/media/?i=10392028,Prey,Pelagic Fish
ld1-1643412988961-1643412991160-0,Gymnothorax moringa,12.0663,-68.8597,11,Atlantic Ocean,http://n2t.net/ark:/65665/307c05377-e256-4bfa-bd62-3fd74a3812b1,Gymnothorax fish,https://collections.nmnh.si.edu/media/?i=10163727,Predator,Others
ld1-1643412988961-1643412991287-0,Hypleurochilus springeri Randall,12.3068,-69.1455,2,Atlantic Ocean,http://n2t.net/ark:/65665/376b1a1d7-0065-4df8-8c2a-f6c8a48d0e0f,Hypleurochilus blenny,https://collections.nmnh.si.edu/media/?i=10164269,Others,Reef Fish
ld1-1643412988961-1643412990703-0,Symbolophorus rufinus,14.7967,-24.36,40,Atlantic Ocean,http://n2t.net/ark:/65665/34d8229a7-b740-43cb-917d-3dd5dae4d810,Symbolophorus dragonet,https://collections.nmnh.si.edu/media/?i=10145962,Prey,Others
ld1-1643412988961-1643412989949-1,Lythrypnus,16.8026,-88.0816,12,Atlantic Ocean,http://n2t.net/ark:/65665/3c3c6644a-f5fc-434e-af5d-0c969c06349b,Lythrypnus goby,https://collections.nmnh.si.edu/media/?i=10149224,Prey,Reef Fish
ld1-1643414195102-1643414264332-0,Rypticus subbifrenatus,11.1558,-60.8422,7,Atlantic Ocean,http://n2t.net/ark:/65665/3bc416e2b-52c8-42d9-94c0-bbcffe9b6eaa,Rypticus dragonet,https://collections.nmnh.si.edu/media/?i=10391890,Predator,Others
